datetime,portfolio_value,cash,return
2023-10-16 09:30:00-04:00,107894.32184570312,504839.6285473633,0.01192839824960501
2023-10-17 09:30:00-04:00,108818.48078125,504839.6285473633,0.008565408445390554
2023-10-18 09:30:00-04:00,107555.77631347656,504839.6285473633,-0.011603768575962459
2023-10-19 09:30:00-04:00,110520.36737792968,504839.6285473633,0.027563290099944737
2023-10-20 09:30:00-04:00,115067.91849487304,504839.6285473633,0.041146724579667726
2023-10-21 09:30:00-04:00,115067.91849487304,504839.6285473633,0.0
2023-10-23 09:30:00-04:00,120896.49195068359,504839.6285473633,0.05065333180655607
2023-10-24 09:30:00-04:00,118114.88413208007,504839.6285473633,-0.02300817644682529
2023-10-25 09:30:00-04:00,118810.26514404296,504839.6285473633,0.005887327554631394
2023-10-26 09:30:00-04:00,123787.86737792968,504839.6285473633,0.041895388650567966
2023-10-27 09:30:00-04:00,125855.77631347656,504839.6285473633,0.016705263442607476
2023-10-28 09:30:00-04:00,125855.77631347656,504839.6285473633,0.0
2023-10-30 09:30:00-04:00,126432.23078125,504839.6285473633,0.004580278193490495
2023-10-31 09:30:00-04:00,124034.93524902343,504839.6285473633,-0.018961110765927325
2023-11-01 09:30:00-04:00,121271.61737792968,504839.6285473633,-0.022278544875650286
2023-11-02 09:30:00-04:00,114518.94083374023,504839.6285473633,-0.055682250226328556
2023-11-03 09:30:00-04:00,104632.97852294915,757374.9805981445,-0.08632600195930573
2023-11-04 09:30:00-04:00,104632.97852294915,757374.9805981445,0.0
2023-11-06 09:30:00-05:00,101121.68875854486,757374.9805981445,-0.03355815550671881
2023-11-07 09:30:00-05:00,100790.14691894525,757374.9805981445,-0.0032786422346174904
2023-11-08 09:30:00-05:00,97987.14899414056,757374.9805981445,-0.02781023751318512
2023-11-09 09:30:00-05:00,96660.98163574212,757374.9805981445,-0.013534094746217584
2023-11-10 09:30:00-05:00,100353.10404174798,757374.9805981445,0.03819661608568459
2023-11-11 09:30:00-05:00,100353.10404174798,757374.9805981445,0.0
2023-11-13 09:30:00-05:00,95455.35404174798,757374.9805981445,-0.048805166982801906
2023-11-14 09:30:00-05:00,78659.15271728509,1135991.2500683593,-0.1759587138204628
2023-11-15 09:30:00-05:00,70983.68644531234,870829.1304150389,-0.09757880687527531
2023-11-16 09:30:00-05:00,72565.18824584945,870829.1304150389,0.022279792438725243
2023-11-17 09:30:00-05:00,73553.5576000975,-362728.9929370119,0.013620433959317557
2023-11-18 09:30:00-05:00,73553.5576000975,-362728.9929370119,0.0
2023-11-20 09:30:00-05:00,73834.5758801268,-362728.9929370119,0.003820593988901999
2023-11-21 09:30:00-05:00,76402.41996582015,-362728.9929370119,0.034778341381175526
2023-11-22 09:30:00-05:00,78146.63770874008,-362728.9929370119,0.022829352050631746
2023-11-23 09:30:00-05:00,78146.63770874008,-362728.9929370119,0.0
2023-11-24 09:30:00-05:00,78233.84416015609,-362728.9929370119,0.001115933506199429
2023-11-25 09:30:00-05:00,78233.84416015609,-362728.9929370119,0.0
2023-11-27 09:30:00-05:00,77826.85114868148,-362728.9929370119,-0.005202262727131646
2023-11-28 09:30:00-05:00,77274.51405151351,-362728.9929370119,-0.0070969991592333415
2023-11-29 09:30:00-05:00,80249.35114868148,-362728.9929370119,0.03849700167877934
2023-11-30 09:30:00-05:00,78631.13770874008,-362728.9929370119,-0.02016481649731061
2023-12-01 09:30:00-05:00,78912.12641723617,-362728.9929370119,0.003573504297202268
2023-12-02 09:30:00-05:00,78912.12641723617,-362728.9929370119,0.0
2023-12-04 09:30:00-05:00,78747.41297729476,-362728.9929370119,-0.0020873020081920712
2023-12-05 09:30:00-05:00,78417.95652587875,-362728.9929370119,-0.0041837114256820795
2023-12-06 09:30:00-05:00,81857.89469726547,-362728.9929370119,0.04386671527523811
2023-12-07 09:30:00-05:00,80016.80061157211,-362728.9929370119,-0.022491344206960973
2023-12-08 09:30:00-05:00,80549.73878295883,-362728.9929370119,0.006660328422449346
2023-12-09 09:30:00-05:00,80549.73878295883,-362728.9929370119,0.0
2023-12-11 09:30:00-05:00,82710.61942871078,-362728.9929370119,0.026826662362921416
2023-12-12 09:30:00-05:00,84590.48179443344,-362728.9929370119,0.022728186280153828
2023-12-13 09:30:00-05:00,87361.8076000975,-362728.9929370119,0.032761674208201974
2023-12-14 09:30:00-05:00,95123.50706298812,-362728.9929370119,0.08884545405035738
2023-12-15 09:30:00-05:00,92206.8076000975,-362728.9929370119,-0.0306622364223732
2023-12-16 09:30:00-05:00,92206.8076000975,-362728.9929370119,0.0
2023-12-18 09:30:00-05:00,95497.55170874007,-360882.0789370119,0.03568873269004813
2023-12-19 09:30:00-05:00,96999.48988012678,-360882.0789370119,0.01572750447014082
2023-12-20 09:30:00-05:00,98385.15278295882,-360882.0789370119,0.014285259690998808
2023-12-21 09:30:00-05:00,95836.6780515135,-360882.0789370119,-0.025903041865141363
2023-12-22 09:30:00-05:00,98288.24686865218,-360882.0789370119,0.025580694854854258
2023-12-23 09:30:00-05:00,98288.24686865218,-360882.0789370119,0.0
2023-12-26 09:30:00-05:00,98491.75816015608,-360882.0789370119,0.0020705557173674727
2023-12-27 09:30:00-05:00,99819.28342871077,-360882.0789370119,0.013478541690727264
2023-12-28 09:30:00-05:00,101214.64579443343,-360882.0789370119,0.013978885820385534
2023-12-29 09:30:00-05:00,100836.72160009749,-360882.0789370119,-0.003733888424640619
2023-12-30 09:30:00-05:00,100836.72160009749,-360882.0789370119,0.0
